block_height,hash,waiting_time,gas_price,gas_used,fees
6828959,8da8f5,49,20000000000,53455,1069100000000000
6829919,33f697,8,60000000000,143081,8584860000000000
6832013,71da8f,0,16000000000,21000,336000000000000
6831585,3c0dde,30,1000000000,21000,21000000000000
6832607,acf3d3,11,25000000000,33571,839275000000000
6832861,3395fe,0,70000000000,51689,3618230000000000
6826540,1d7829,11,41000000000,22915,939515000000000
6828918,cd8367,18,60000000000,143081,8584860000000000
6828292,803c93,17,15000000000,21000,315000000000000
6830508,61f4fa,-239,60340000000,143081,8633507540000000
6831920,5f90c0,11,10000000000,47585,475850000000000
6828879,b099db,78,11000000000,21000,231000000000000
6830078,66a8ad,0,10000000000,53388,533880000000000
6829576,cc1e42,4,45746031746,21000,960666666666000
6830127,bdb850,46,10000000000,21000,210000000000000
6830973,2f7bdc,33,1000000000,21051,21051000000000
6830219,f9ccb7,12,100000000000,21000,2100000000000000
6832481,7d0aa3,4,10000000000,21000,210000000000000
6833554,6ad071,0,1000000000,21000,21000000000000
6832172,97b87e,4,41000000000,21000,861000000000000
6833952,9fead7,33,1000000000,21000,21000000000000
6827655,a3aede,0,13700000000,21983,301167100000000
6828312,97fc49,54,50000000000,46882,2344100000000000
6826710,f79a74,6,13000000000,37385,486005000000000
6833067,24ea29,0,8000000000,21000,168000000000000
6833601,cf4b1d,1,60000000000,21000,1260000000000000
6829552,5bf555,34,60000000000,143081,8584860000000000
6832377,bd8b69,1,71000000000,21000,1491000000000000
6826682,f5d674,0,60000000000,143081,8584860000000000
6826592,2ce64f,10,18000000000,44591,802638000000000
6832616,a5ef1d,-161,14700000000,21000,308700000000000
6829904,fc068e,0,45746031746,21000,960666666666000
6830496,131567,3,15000000000,52311,784665000000000
6830880,964f55,18,41000000000,21000,861000000000000
6832893,3c4f39,1,11011002100,14018,154352227437800
6826440,386fbd,11,14000000000,99112,1387568000000000
6831793,f84b42,95,10000000000,1521290,15212900000000000
6830052,7b4b58,1,20000000000,21000,420000000000000
6829997,63e601,3,41000000000,21000,861000000000000
6828519,266246,0,20000000000,21000,420000000000000
6829521,003290,5,21000000000,21000,441000000000000
6826678,420647,0,60000000000,143081,8584860000000000
6827759,93f4ab,6,50000000000,21000,1050000000000000
6829933,23c8c5,19,13000000000,36784,478192000000000
6832554,f792fb,3,58829862256,143081,8417435521450736
6827721,ce868e,32,66000000000,37879,2500014000000000
6831892,1dc839,5,60000000000,21394,1283640000000000
6829800,cfa386,0,10000000000,21000,210000000000000
6826476,3fb7bf,13,60000000000,143081,8584860000000000
6829058,16929f,153,7100000000,21000,149100000000000
6827023,a8dd88,13,20000000000,55101,1102020000000000
6834082,cbbe8d,8,60000000000,21000,1260000000000000
6830930,6647e3,0,11000000000,52005,572055000000000
6828782,7d74eb,5,14500000000,21883,317303500000000
6834214,ee02d7,9,71000000000,21000,1491000000000000
6826943,eab262,-2,11000000000,82091,903001000000000
6827992,7f5003,-128,76000000000,143081,10874156000000000
6832910,e87f44,0,6000000000,221766,1330596000000000
6828152,aeff58,-18,10000000000,21000,210000000000000
6828033,c30c8d,2,41000000000,21000,861000000000000
6828182,8caee9,2,41000000000,21000,861000000000000
6833888,b50181,6,15000000000,157900,2368500000000000
6827524,388b92,52,50000000000,69253,3462650000000000
6828350,668f0c,0,71000000000,21000,1491000000000000
6830253,126f70,0,50000000000,21000,1050000000000000
6832423,77ea63,4,6000000000,81506,489036000000000
6829679,8268dd,4,71000000000,21000,1491000000000000
6832859,877051,9,50000000000,21000,1050000000000000
6829724,32fb50,338,5687500000,22105,125722187500000
6831107,77d53e,-2,61000000000,143081,8727941000000000
6831306,b4174e,1,63500000000,143081,9085643500000000
6828936,f4c7d0,43,60000000000,143081,8584860000000000
6830397,386496,2516,6000000000,140340,842040000000000
6828325,cc8a12,0,20000000000,37838,756760000000000
6829031,311ce2,6,100000000000,22741,2274100000000000
6832622,60bcde,1,14700000000,21000,308700000000000
6832109,72039e,14,40000000000,21000,840000000000000
6831856,360e31,3,50000000000,21000,1050000000000000
6833521,df9a7b,12,19841269841,21000,416666666661000
6830080,902fd2,4,50000000000,21000,1050000000000000
6833947,d53feb,-121,9000000000,80805,727245000000000
6832614,1c768c,-95,60840000000,143081,8705048040000000
6827190,204bff,21,41000000000,21000,861000000000000
6831642,12cefa,1,11602985472,21000,243662694912000
6830086,989dfc,52,1000000000,21000,21000000000000
6829941,53994c,0,60000000000,143081,8584860000000000
6831575,a212c0,3,12000000000,21000,252000000000000
6833540,892179,9,50000000000,51848,2592400000000000
6831288,8b1bae,45,71000000000,21000,1491000000000000
6829374,eb3888,23,80000000000,52686,4214880000000000
6827969,a231f2,0,40000000000,21000,840000000000000
6830853,4003be,25,30000000000,25770,773100000000000
6834061,f986b6,2,40000000000,21000,840000000000000
6830881,ee566c,1,20000000000,21000,420000000000000
6831069,7cdeb5,31,71000000000,21000,1491000000000000
6827171,454fda,12,100000000000,21000,2100000000000000
6831857,186f65,0,10000000000,21000,210000000000000
6829195,ba5e84,1,60000000000,21000,1260000000000000
6831982,c68979,20,10000000000,37180,371800000000000
6829658,fabe60,1,11500000000,37454,430721000000000
6830150,6f2107,11,51900000000,30416,1578590400000000
6826389,d6e762,1,100000000000,52551,5255100000000000
6828463,30f917,0,64000000000,143081,9157184000000000
6834081,7cea21,51,10000000000,37244,372440000000000
6830062,1ec0fc,9,30000000000,36621,1098630000000000
6826761,44029d,8,76000000000,21000,1596000000000000
6833001,4ae8dc,19,1000000000,21000,21000000000000
6830623,18ff88,0,1000000000,21000,21000000000000
6828247,92140c,15,30000000000,21000,630000000000000
6827635,6e8c36,11,30000000000,37615,1128450000000000
6827336,f11720,2,10000000000,46109,461090000000000
6828013,43c3e4,-33,47718750000,21000,1002093750000000
6834209,095fa5,-1,10000000000,21000,210000000000000
6830510,253259,3,30000000000,29075,872250000000000
6829828,693690,7,18000000000,158092,2845656000000000
6834172,c5c786,30,100000000000,21000,2100000000000000
6834273,97c109,2,66000000000,37879,2500014000000000
6834164,84c4f1,0,71000000000,21000,1491000000000000
6831171,615f44,0,1000000000,21000,21000000000000
6829797,745ef3,13,20000000000,21912,438240000000000
6830756,233166,13,50000000000,21000,1050000000000000
6833737,8085b7,0,1000000000,21000,21000000000000
6828022,f904ce,0,31000000000,21000,651000000000000
6830209,32c2f3,4,31000000000,21000,651000000000000
6834194,c9b2d8,141,1000000000,21000,21000000000000
6830376,eb0c98,39,1000000000,21000,21000000000000
6833037,c34642,7,41000000000,50000,2050000000000000
6833726,749e11,0,58000000000,143081,8298698000000000
6827359,157e26,52,7000000000,41374,289618000000000
6828514,fbf32a,0,10000000000,21000,210000000000000
6830482,408358,26,100000000000,22096,2209600000000000
6827518,343de0,0,1000000000,21000,21000000000000
6828409,06315f,8,50000000000,54823,2741150000000000
6834093,4fa31a,-7,51900000000,54669,2837321100000000
6830662,9f04ca,5,20000000000,21470,429400000000000
6827997,4925cc,2,20000000000,21621,432420000000000
6833693,7da6c7,-574,50000000000,37373,1868650000000000
6827985,b0b03d,19,50000000000,21000,1050000000000000
6830719,86097e,18,100000000000,46908,4690800000000000
6830959,9aae80,8,61000000000,143081,8727941000000000
6833900,d287dc,2,19841269841,21000,416666666661000
6827014,ef6296,530,3000000000,21000,63000000000000
6828867,044b99,0,66000000000,37879,2500014000000000
6828193,036546,24,100000000000,21000,2100000000000000
6827554,fc1f55,7,51000000000,21000,1071000000000000
6828093,7226aa,4,31000000000,21000,651000000000000
6826540,da0db6,19,60000000000,21000,1260000000000000
6833664,26a2fd,7,71000000000,21000,1491000000000000
6826416,c9e251,1,10000000000,65086,650860000000000
6831037,9b7b7d,1,50000000000,37228,1861400000000000
6827832,4a2f07,15,50000000000,36916,1845800000000000
6830500,518894,0,60340000000,143081,8633507540000000
6831426,8bad5d,3,50000000000,21000,1050000000000000
6827010,81693b,0,59000000000,143081,8441779000000000
6831052,7d1b62,1,31000000000,21000,651000000000000
6831940,7c6548,6,10100000000,28863,291516300000000
6826748,493506,5,80000000000,21000,1680000000000000
6827199,e84f4b,630,3000000000,21000,63000000000000
6833597,b73be1,2,50000000000,21000,1050000000000000
6830960,ab750c,0,80000000000,21000,1680000000000000
6829253,1d435c,3,45746031746,21000,960666666666000
6832719,abdc34,-59,5000000000,51835,259175000000000
6828489,1d9b40,1,40450748416,44703,1808269806440448
6830621,6fb070,4,14000000000,118698,1661772000000000
6833588,d23a93,4,4510000000,51714,233230140000000
6831510,ba394f,6,50000000000,21000,1050000000000000
6829774,36cc49,244,6000000000,229129,1374774000000000
6832206,aae5ac,0,13000000000,82142,1067846000000000
6831213,bbd2e9,3,11000000000,36785,404635000000000
6827638,745612,24,57926194444,148854,8622545747767176
6832731,ebf3df,5,15000000000,54397,815955000000000
6828737,3d63df,3,1000000000,21000,21000000000000
6834232,070d60,6,60000000000,43760,2625600000000000
6829696,0f2024,3,61000000000,21000,1281000000000000
6829138,fc8008,1,20000000000,651629,13032580000000000
6832632,a6d101,11,50000000000,34470,1723500000000000
6832963,4fd577,3,41000000000,36921,1513761000000000
6832122,2851e2,30,60000000000,143081,8584860000000000
6828881,06ed85,30,20000000000,21000,420000000000000
6832365,b41c3d,5,50000000000,48829,2441450000000000
6829622,ce070e,17,51000000000,38856,1981656000000000
6831067,98ceff,6,51900000000,21000,1089900000000000
6833991,8cf101,1,15000000000,21000,315000000000000
6826545,33cc1d,5,10000000000,21000,210000000000000
6827082,ba1242,0,59000000000,143081,8441779000000000
6828816,8b4e5c,10,100000000000,21000,2100000000000000
6830276,21e898,10,50000000000,21000,1050000000000000
6830362,658f5a,5,60000000000,21000,1260000000000000
6831401,8cea7d,3,9906250000,21000,208031250000000
6832716,2c6b33,8,35000000000,21000,735000000000000
6831340,d9e57d,25,33333333333,21000,699999999993000
6830752,c0d31f,0,15000000000,127516,1912740000000000
6829034,5fe6c1,42,71000000000,21000,1491000000000000
6833180,34d07f,294,5000000000,37180,185900000000000
6833781,2ea93c,-407,11000000000,37389,411279000000000
6832590,6a3ec9,8,71000000000,21000,1491000000000000
6831734,6016fb,0,6400000000,250000,1600000000000000
6828624,44b8a8,29,10000000000,135472,1354720000000000
6827462,7d6cdb,17,59100000000,44800,2647680000000000
6831160,a77303,-1,15000000000,335990,5039850000000000
6830330,5ebe5b,3,50000000000,21000,1050000000000000
6827073,18c859,54,59000000000,143081,8441779000000000
6829871,29a61e,16,61000000000,21000,1281000000000000
6832473,e681ff,2,14000000000,21000,294000000000000
6830385,c59475,0,10000000000,22034,220340000000000
6828299,6b4079,12,44000000000,38305,1685420000000000
6826811,42e1d0,31,10000000000,37244,372440000000000
6831611,d8fc5d,17,41000000000,100000,4100000000000000
6827591,2ac4fd,3,50000000000,49993,2499650000000000
6832707,20247a,55,17700000000,82260,1456002000000000
6827027,e0e723,13,50000000000,21000,1050000000000000
6829618,ad48b4,67,71000000000,21000,1491000000000000
6832023,f4fb33,0,20000000000,21000,420000000000000
6833394,ea8792,7,55000000000,21000,1155000000000000
6827097,454998,2,50000000000,21000,1050000000000000
6829966,dbfb80,1,45746031746,21000,960666666666000
6828897,76d1e7,0,60000000000,143081,8584860000000000
6830456,5e696d,12,60000000000,83790,5027400000000000
6827669,48a8aa,-97,60000000000,143081,8584860000000000
6828959,cd9e77,52,100000000000,21000,2100000000000000
6831736,cb90e2,0,60000340000,143081,8584908647540000
6828700,b98b8e,0,113100000000,21000,2375100000000000
6827242,ac2d0b,38,20000000000,21000,420000000000000
6828023,06d85a,1,20000000000,37879,757580000000000
6827415,93dfda,8,10000000000,21051,210510000000000
6833974,f1e24c,17,61000000000,21000,1281000000000000
6828620,026ebf,-9,80000000000,21000,1680000000000000
6833705,099c56,16,71000000000,21000,1491000000000000
6828147,bb58c5,0,18000000000,52170,939060000000000
6829649,f6f42c,1,71000000000,21000,1491000000000000
6829063,fb60ab,17,71000000000,21000,1491000000000000
6830509,f05cc4,52,10000000000,40914,409140000000000
6827534,120eca,9,21000000000,37372,784812000000000
6828700,84089a,0,134000000000,21000,2814000000000000
6833843,f48c80,6,15000000000,21000,315000000000000
6830605,10f798,26,1000000000,21000,21000000000000
6827928,c15ba9,4,55500000000,21000,1165500000000000
6828998,ce9480,18,10000000000,21000,210000000000000
6831808,84149a,11,15000000000,21000,315000000000000
6828017,765ae4,1,44000000000,37487,1649428000000000
6829650,78e75e,2,60000000000,21000,1260000000000000
6834053,0c452e,0,9000000000,21000,189000000000000
6828520,ac2428,0,35000000000,21000,735000000000000
6829222,639f66,0,10000000000,21000,210000000000000
6832993,eaf0d8,1,10000000000,22001,220010000000000
6828664,72b314,0,1000000000,21000,21000000000000
6834137,e37664,51,60000000000,21000,1260000000000000
6828468,a3a659,14,18000000000,34725,625050000000000
6830028,db3d23,1,45746031746,21000,960666666666000
6829406,2e153c,0,10000000000,51225,512250000000000
6829343,5f2882,15,50000000000,21000,1050000000000000
6830762,e0e60b,-3,101000000000,21068,2127868000000000
6829847,aa1d09,4,21000000000,21000,441000000000000
6827381,4f238a,5,10000000000,28799,287990000000000
6833410,4755b4,3,9000000000,309281,2783529000000000
6826879,979299,8,12000000000,21000,252000000000000
6832974,a3502d,-1,1000000000,21000,21000000000000
6830855,41d01e,0,10000000000,21000,210000000000000
6833295,f99eb7,0,7200000000,210619,1516456800000000
6831617,e0988c,11,44000000000,21000,924000000000000
6833391,45e401,2,9000000000,53422,480798000000000
6827391,5fe94a,5,50000000000,34470,1723500000000000
6826996,9294bb,39,10000000000,21000,210000000000000
6830195,3d899e,5,50000000000,21000,1050000000000000
6833030,8e2a10,6,18000000000,79985,1439730000000000
6833373,7a03a1,-8,55000000000,143081,7869455000000000
6829439,0e57a5,0,71000000000,21000,1491000000000000
6829573,8b1c10,0,15000000000,21000,315000000000000
6830075,a50b52,-218,10000000000,41872,418720000000000
6828827,d74142,2,71000000000,21000,1491000000000000
6827493,349433,39,60000000000,143081,8584860000000000
6832260,b0ea86,3,11100000000,258890,2873679000000000
6827855,85b75a,64,60000000000,143081,8584860000000000
6832088,9b668c,10,15000000000,92613,1389195000000000
6829879,8860a2,4,10000000000,65864,658640000000000
6829581,e74bf0,41,60000000000,143081,8584860000000000
6828807,740c0f,4,31000000000,21000,651000000000000
6829850,e3d061,4,41000000000,21000,861000000000000
6828099,358d6d,0,71000000000,21000,1491000000000000
6830613,44eddf,0,72000000000,53510,3852720000000000
6829646,c972c8,1,41000000000,124509,5104869000000000
6829961,558f92,1,41000000000,52109,2136469000000000
6833650,8e626b,6,13000000000,21000,273000000000000
6830670,4093e1,2,10500000000,21080,221340000000000
6829723,c13145,10,50000000000,21000,1050000000000000
6827917,7ec282,13,31000000000,21000,651000000000000
6831138,114150,0,13200000000,21000,277200000000000
6831168,591ede,21,50000000000,21000,1050000000000000
6830718,589796,40,10340000000,21000,217140000000000
6829630,7f37f8,42,1000000000,21000,21000000000000
6832809,bccb75,15,8000000000,21000,168000000000000
6831221,b84769,107,61000000000,143081,8727941000000000
6828568,2d8a7e,0,60000000000,143081,8584860000000000
6826931,b796b8,0,12000000002,17608,211296000035216
6827415,687ec1,21,10000000000,21000,210000000000000
6827248,fd9db3,4,15000000000,91827,1377405000000000
6831911,f812d5,2,50000000000,21000,1050000000000000
6831575,5fb323,2,12000000000,37541,450492000000000
6827240,5b43d4,-4,1000000000,21000,21000000000000
6830725,6b7318,-155,11000000000,21000,231000000000000
6826493,9a355e,11,1000000000,21000,21000000000000
6833655,e47ee4,5,50000000000,21000,1050000000000000
6830207,7a951e,7,41000000000,21000,861000000000000
6830273,72c467,1,51000000000,21000,1071000000000000
6829936,c88e54,15,35000000000,37292,1305220000000000
6831167,517c8b,0,11700000000,21000,245700000000000
6833636,2619c5,2,9000000000,53422,480798000000000
6828314,8766c1,69,7500000000,26249,196867500000000
6829309,f11781,1,43797016576,36712,1607876072538112
6831545,c08d67,4,30000000000,21000,630000000000000
